Timestamp,Airport,Timezone,DirInten,Visibility,Weather0,Weather1,CG0,CG1,CG2,TTD,Pressure,ReraRets
2005061418,SBKG,141800Z,13010KT,1500,RA,BR,BKN009,BKN012,OVC080,21/21,Q1017,NULL
2005061419,SBKG,141900Z,12008KT,2300,RA,BR,BKN009,BKN012,OVC080,21/21,Q1014,NULL
2005061420,SBKG,142000Z,12008KT,2000,-RA,BR,BKN007,BKN012,OVC080,21/21,Q1017,NULL
2005061421,SBKG,142100Z,12006KT,8000,na,na,SCT008,BKN012,OVC080,21/21,Q1018,NULL
2005061422,SBKG,142200Z,15002KT,9999,na,na,SCT008,BKN012,BKN070,21/20,Q1018,NULL
2005061423,SBKG,142300Z,21001KT,8000,-RA,na,BKN010,BKN070,na,21/20,Q1019,NULL
2005061500,SBKG,150000Z,14003KT,9999,na,na,BKN010,BKN070,na,21/20,Q1019,NULL
2005061501,SBKG,150100Z,22002KT,8000,-RA,na,BKN010,OVC070,na,21/20,Q1020,NULL
2005061502,SBKG,150200Z,18002KT,7000,na,na,BKN012,BKN070,na,21/20,Q1019,NULL
2005061503,SBKG,150300Z,17002KT,7000,na,na,BKN010,BKN070,na,21/20,Q1019,NULL
2005061509,SBKG,150900Z,15004KT,3000,BR,na,BKN010,BKN012,BKN070,21/20,Q1019,NULL
2005061510,SBKG,151000Z,12004KT,5000,BR,na,BKN010,BKN012,BKN070,21/21,Q1020,NULL
2005061511,SBKG,151100Z,12006KT,9999,na,na,SCT010,SCT012,na,22/21,Q1020,NULL
2005061512,SBKG,151200Z,12006KT,6000,-RA,na,BKN012,BKN015,na,23/20,Q1020,NULL
2005061513,SBKG,151300Z,16010KT,9999,na,na,BKN012,BKN015,na,23/21,Q1019,NULL
2005061514,SBKG,151400Z,15006KT,9999,na,na,SCT012,BKN015,na,24/22,Q1019,NULL
2005061515,SBKG,151500Z,14006KT,8000,na,na,SCT014,BKN017,na,24/22,Q1018,NULL
2005061516,SBKG,151600Z,13004KT,9999,na,na,BKN018,na,na,25/22,Q1017,NULL
2005061517,SBKG,151700Z,12006KT,9999,na,na,SCT018,na,na,26/22,Q1016,NULL
2005061518,SBKG,151800Z,17008KT,9999,na,na,SCT020,na,na,26/22,Q1016,NULL
2005061519,SBKG,151900Z,13007KT,9999,na,na,SCT022,na,na,27/22,Q1016,NULL
2005061520,SBKG,152000Z,13006KT,9999,na,na,SCT017,SCT100,na,24/22,Q1016,NULL
2005061521,SBKG,152100Z,13006KT,9999,na,na,SCT017,SCT100,na,23/22,Q1017,NULL
2005061522,SBKG,152200Z,12006KT,9999,na,na,BKN017,na,na,23/22,Q1018,NULL
2005061523,SBKG,152300Z,13006KT,9999,na,na,BKN017,na,na,22/22,Q1018,NULL
2005061600,SBKG,160000Z,13004KT,9999,na,na,BKN015,na,na,22/21,Q1018,NULL
2005061601,SBKG,160100Z,12006KT,9999,na,na,BKN015,na,na,22/21,Q1019,NULL
2005061602,SBKG,160200Z,13006KT,9999,na,na,SCT015,na,na,21/20,Q1019,NULL
2005061603,SBKG,160300Z,13004KT,9999,na,na,SCT015,na,na,20/20,Q1018,NULL
2005061609,SBKG,160900Z,00000KT,5000,BR,na,FEW012,na,na,19/19,Q1017,NULL
2005061610,SBKG,161000Z,25002KT,7000,na,na,SCT018,BKN090,na,20/19,Q1018,NULL
2005061611,SBKG,161100Z,21004KT,9999,na,na,BKN017,na,na,21/20,Q1018,NULL
2005061612,SBKG,161200Z,15006KT,9999,na,na,BKN018,na,na,23/20,Q1019,NULL
2005061613,SBKG,161300Z,13007KT,9999,na,na,BKN022,na,na,24/21,Q1018,NULL
2005061614,SBKG,161400Z,13009KT,9999,na,na,BKN023,na,na,25/21,Q1018,NULL
2005061615,SBKG,161500Z,14008KT,9999,na,na,SCT023,na,na,27/20,Q1017,NULL
2005061616,SBKG,161600Z,10008KT,9999,na,na,SCT023,na,na,27/20,Q1017,NULL
2005061617,SBKG,161700Z,13006KT,9999,na,na,SCT023,na,na,28/20,Q1016,NULL
2005061618,SBKG,161800Z,13008KT,9999,na,na,SCT023,na,na,27/20,Q1016,NULL
2005061619,SBKG,161900Z,13006KT,9999,na,na,SCT023,na,na,26/20,Q1016,NULL
2005061620,SBKG,162000Z,13007KT,9999,na,na,SCT023,na,na,25/21,Q1016,NULL
2005061621,SBKG,162100Z,13004KT,9999,na,na,SCT020,na,na,24/21,Q1017,NULL
2005061622,SBKG,162200Z,12004KT,9999,na,na,SCT010,na,na,23/20,Q1016,NULL
2005061623,SBKG,162300Z,12004KT,9999,na,na,SCT010,na,na,22/21,Q1018,NULL
2005061700,SBKG,170000Z,12002KT,9999,na,na,SCT010,na,na,22/21,Q1018,NULL
2005061701,SBKG,170100Z,12002KT,9999,na,na,FEW010,na,na,21/20,Q1018,NULL
2005061702,SBKG,170200Z,12004KT,9999,na,na,FEW010,na,na,21/20,Q1018,NULL
2005061703,SBKG,170300Z,00000KT,9999,na,na,FEW010,na,na,21/20,Q1018,NULL
2005061709,SBKG,170900Z,25005KT,4000,-RA,na,SCT006,BKN010,OVC070,21/20,Q1017,NULL
2005061709,SBKG,170940Z,26005KT,2000,-RA,BR,SCT004,BKN010,OVC070,21/20,Q1018,NULL
2005061710,SBKG,171000Z,27004KT,4000,BR,na,SCT004,BKN010,OVC070,21/21,Q1018,NULL
2005061711,SBKG,171100Z,26004KT,8000,na,na,BKN010,BKN070,na,22/20,Q1018,NULL
2005061712,SBKG,171200Z,23004KT,3000,-RA,na,BKN010,BKN015,BKN070,23/21,Q1019,NULL
2005061713,SBKG,171300Z,25007KT,6000,-RA,na,BKN012,BKN070,na,23/21,Q1018,NULL
2005061714,SBKG,171400Z,26005KT,9000,na,na,SCT012,BKN016,BKN070,24/21,Q1018,NULL
2005061715,SBKG,171500Z,21006KT,9999,na,na,SCT015,BKN017,BKN070,24/21,Q1017,NULL
2005061716,SBKG,171600Z,19004KT,9999,na,na,BKN020,BKN070,na,25/22,Q1016,NULL
2005061717,SBKG,171700Z,22004KT,9999,na,na,BKN020,BKN070,na,26/22,Q1015,NULL
2005061718,SBKG,171800Z,18006KT,9999,na,na,BKN020,BKN090,na,25/22,Q1015,NULL
2005061719,SBKG,171900Z,23004KT,9999,na,na,SCT020,na,na,26/22,Q1015,NULL
2005061720,SBKG,172000Z,18004KT,9999,na,na,SCT020,na,na,25/22,Q1015,NULL
2005061721,SBKG,172100Z,16005KT,9999,na,na,SCT010,SCT090,na,24/21,Q1016,NULL
2005061722,SBKG,172200Z,12006KT,6000,-RA,na,SCT010,BKN015,na,23/22,Q1017,NULL
2005061722,SBKG,172230Z,15006KT,3000,RA,BR,BKN010,BKN012,na,23/22,Q1017,NULL
2005061723,SBKG,172300Z,12006KT,4500,-RA,na,BKN010,BKN012,na,22/22,Q1017,NULL
2005061800,SBKG,180000Z,17002KT,8000,na,na,FEW007,BKN012,BKN100,22/22,Q1018,NULL
2005061801,SBKG,180100Z,15003KT,4000,-RA,BR,SCT007,BKN010,BKN100,22/22,Q1018,NULL
2005061802,SBKG,180200Z,12004KT,5000,BR,na,BKN007,BKN010,BKN100,22/22,Q1017,NULL
2005061803,SBKG,180300Z,12006KT,9999,na,na,BKN007,SCT010,na,22/22,Q1017,NULL
2005061809,SBKG,180900Z,12004KT,5000,BR,na,SCT006,BKN010,na,21/20,Q1016,NULL
2005061810,SBKG,181000Z,13004KT,8000,na,na,SCT010,BKN015,na,21/20,Q1018,NULL
2005061811,SBKG,181100Z,12006KT,6000,na,na,SCT010,BKN015,na,22/21,Q1019,NULL
2005061812,SBKG,181200Z,13006KT,3000,-RA,na,SCT006,BKN010,BKN070,22/21,Q1019,NULL
2005061813,SBKG,181300Z,09006KT,3000,RA,na,SCT006,BKN010,OVC070,21/21,Q1019,NULL
2005061814,SBKG,181400Z,09004KT,5000,-RA,na,SCT007,BKN015,OVC070,22/21,Q1019,NULL
2005061815,SBKG,181500Z,09003KT,8000,na,na,SCT010,BKN015,na,23/21,Q1018,NULL
2005061816,SBKG,181600Z,12006KT,9999,na,na,SCT010,BKN015,OVC070,23/21,Q1017,NULL
2005061817,SBKG,181700Z,15005KT,8000,na,na,SCT010,BKN015,OVC070,23/21,Q1017,NULL
2005061818,SBKG,181800Z,15005KT,8000,na,na,SCT010,BKN015,na,23/21,Q1017,NULL
2005061819,SBKG,181900Z,12010KT,5000,-RA,BR,SCT010,BKN015,OVC070,22/21,Q1017,NULL
2005061820,SBKG,182000Z,13004KT,5000,BR,na,BKN010,BKN015,OVC070,21/20,Q1017,NULL
2005061821,SBKG,182100Z,00000KT,5000,-RA,na,BKN008,BKN011,OVC070,20/20,Q1018,NULL
2005061822,SBKG,182200Z,00000KT,9999,na,na,SCT008,BKN012,BKN070,20/20,Q1018,NULL
2005061823,SBKG,182300Z,26004KT,9999,na,na,SCT010,SCT014,BKN080,20/20,Q1018,NULL
2005061900,SBKG,190000Z,04002KT,9999,na,na,SCT006,BKN080,na,20/20,Q1018,NULL
2005061901,SBKG,190100Z,00000KT,9999,na,na,FEW006,BKN080,na,20/20,Q1018,NULL
2005061902,SBKG,190200Z,09002KT,9999,na,na,FEW008,BKN080,na,20/20,Q1018,NULL
2005061903,SBKG,190300Z,12002KT,CAVOK,na,na,na,na,na,20/20,Q1018,NULL
2005061909,SBKG,190900Z,00000KT,9999,na,na,SCT010,BKN300,na,20/19,Q1018,NULL
2005061910,SBKG,191000Z,12002KT,9999,na,na,SCT010,BKN015,na,21/20,Q1018,NULL
2005061911,SBKG,191100Z,12004KT,9999,na,na,BKN015,na,na,22/21,Q1019,NULL
2005061912,SBKG,191200Z,15008KT,9999,na,na,FEW015,BKN018,na,24/21,Q1019,NULL
2005061913,SBKG,191300Z,12010KT,9999,na,na,BKN020,na,na,25/21,Q1019,NULL
2005061914,SBKG,191400Z,12008KT,9999,na,na,BKN020,na,na,26/21,Q1018,NULL
2005061915,SBKG,191500Z,12008KT,9999,na,na,BKN020,na,na,27/20,Q1018,NULL
2005061916,SBKG,191600Z,12010KT,9999,na,na,SCT023,na,na,27/20,Q1017,NULL
2005061917,SBKG,191700Z,12006KT,9999,na,na,SCT025,na,na,27/20,Q1016,NULL
2005061918,SBKG,191800Z,12006KT,9999,na,na,SCT025,na,na,27/21,Q1016,NULL
2005061919,SBKG,191900Z,10006KT,9999,na,na,FEW025,na,na,27/20,Q1016,NULL
2005061920,SBKG,192000Z,12004KT,9999,na,na,FEW025,na,na,25/21,Q1016,NULL
2005061921,SBKG,192100Z,12003KT,9999,na,na,FEW020,na,na,24/21,Q1016,NULL
2005061922,SBKG,192200Z,09005KT,9999,na,na,FEW020,na,na,23/21,Q1017,NULL
2005061923,SBKG,192300Z,08004KT,CAVOK,na,na,na,na,na,22/21,Q1018,NULL
2005062000,SBKG,200000Z,09003KT,CAVOK,na,na,na,na,na,22/21,Q1018,NULL
2005062001,SBKG,200100Z,07002KT,CAVOK,na,na,na,na,na,21/21,Q1018,NULL
2005062002,SBKG,200200Z,06002KT,9999,na,na,FEW008,na,na,21/20,Q1018,NULL
2005062003,SBKG,200300Z,00000KT,9999,na,na,FEW010,BKN090,na,21/21,Q1017,NULL
2005062009,SBKG,200900Z,12004KT,3500,-RA,na,BKN010,BKN012,BKN080,21/21,Q1017,NULL
2005062009,SBKG,200925Z,00000KT,1500,RA,BR,BKN010,BKN012,BKN080,21/21,Q1018,NULL
2005062010,SBKG,201000Z,13002KT,4000,BR,ERA,SCT010,BKN012,BKN080,21/21,Q1018,NULL
2005062011,SBKG,201100Z,12004KT,8000,na,na,BKN010,SCT012,BKN080,22/21,Q1019,NULL
2005062012,SBKG,201200Z,10005KT,9999,na,na,SCT012,BKN100,na,24/23,Q1019,NULL
2005062013,SBKG,201300Z,12006KT,9999,na,na,SCT018,na,na,25/22,Q1019,NULL
2005062014,SBKG,201400Z,12008KT,9999,na,na,SCT018,SCT100,na,26/23,Q1018,NULL
2005062015,SBKG,201500Z,11009KT,5000,-RA,na,BKN016,FEW023TCU,BKN100,26/22,Q1017,NULL
2005062016,SBKG,201600Z,12008KT,9999,na,na,SCT010,BKN016,BKN090,25/22,Q1017,NULL
2005062017,SBKG,201700Z,13006KT,9999,na,na,SCT017,BKN090,na,24/21,Q1017,NULL
2005062018,SBKG,201800Z,13005KT,9999,na,na,SCT017,SCT090,na,25/22,Q1016,NULL
2005062019,SBKG,201900Z,15006KT,8000,-RA,na,SCT017,SCT090,na,22/20,Q1016,NULL
2005062020,SBKG,202000Z,12003KT,9999,na,na,FEW017,SCT090,na,22/20,Q1016,NULL
2005062021,SBKG,202100Z,12004KT,9999,na,na,FEW017,na,na,22/21,Q1017,NULL
2005062022,SBKG,202200Z,11006KT,9999,na,na,SCT017,na,na,22/21,Q1017,NULL
2005062023,SBKG,202300Z,12006KT,9999,na,na,SCT017,na,na,22/21,Q1018,NULL
2005062100,SBKG,210000Z,13006KT,9999,na,na,SCT017,na,na,21/21,Q1018,NULL
2005062101,SBKG,210100Z,12006KT,5000,BR,na,SCT010,na,na,21/21,Q1019,NULL
2005062101,SBKG,210140Z,12004KT,3000,BR,na,BKN006,na,na,21/21,Q1019,NULL
2005062102,SBKG,210200Z,12004KT,3000,BR,na,BKN006,na,na,21/21,Q1018,NULL
2005062103,SBKG,210300Z,13004KT,1000,BR,na,BKN006,na,na,21/21,Q1018,NULL
2005062109,SBKG,210900Z,12012KT,3000,-RA,BR,SCT006,BKN010,BKN014,21/21,Q1018,NULL
2005062109,SBKG,210915Z,12004KT,5000,BR,na,SCT012,BKN015,BKN080,21/21,Q1018,NULL
2005062110,SBKG,211000Z,14004KT,9999,na,na,SCT014,SCT015,BKN080,21/21,Q1018,NULL
2005062111,SBKG,211100Z,13007KT,9999,na,na,BKN017,BKN080,na,21/20,Q1019,NULL
2005062112,SBKG,211200Z,12008KT,9999,na,na,SCT015,BKN018,na,23/22,Q1020,NULL
2005062113,SBKG,211300Z,11010KT,9999,na,na,BKN018,na,na,25/22,Q1019,NULL
2005062114,SBKG,211400Z,12011KT,8000,na,na,SCT018,na,na,26/22,Q1019,NULL
2005062115,SBKG,211500Z,12012KT,9999,na,na,SCT020,na,na,26/22,Q1018,NULL
2005062116,SBKG,211600Z,12010KT,9999,na,na,SCT020,na,na,27/21,Q1017,NULL
2005062117,SBKG,211700Z,12011KT,9999,na,na,SCT023,na,na,28/21,Q1017,NULL
2005062118,SBKG,211800Z,12011KT,9999,na,na,FEW023,SCT320,na,27/20,Q1016,NULL
2005062119,SBKG,211900Z,13010KT,9999,na,na,FEW023,SCT320,na,26/20,Q1016,NULL
2005062120,SBKG,212000Z,12006KT,CAVOK,na,na,na,na,na,25/20,Q1017,NULL
2005062121,SBKG,212100Z,13006KT,9999,na,na,FEW017,na,na,23/21,Q1017,NULL
2005062122,SBKG,212200Z,12004KT,9999,na,na,FEW015,na,na,22/19,Q1018,NULL
2005062123,SBKG,212300Z,10004KT,9999,na,na,SCT010,na,na,21/20,Q1018,NULL
2005062200,SBKG,220000Z,12002KT,9999,na,na,SCT010,na,na,21/20,Q1018,NULL
2005062201,SBKG,220100Z,12005KT,9999,na,na,SCT010,na,na,21/20,Q1018,NULL
2005062202,SBKG,220200Z,12004KT,9999,na,na,SCT010,na,na,21/20,Q1019,NULL
2005062203,SBKG,220300Z,12002KT,9999,na,na,SCT010,na,na,20/19,Q1018,NULL
2005062209,SBKG,220900Z,14004KT,7000,na,na,SCT007,SCT100,na,20/20,Q1017,NULL
2005062210,SBKG,221000Z,16003KT,9999,na,na,BKN016,na,na,21/20,Q1018,NULL
2005062211,SBKG,221100Z,13005KT,9999,na,na,BKN017,na,na,22/21,Q1019,NULL
2005062212,SBKG,221200Z,15011KT,9999,na,na,BKN017,na,na,23/21,Q1019,NULL
2005062213,SBKG,221300Z,15010KT,9999,na,na,BKN020,na,na,25/21,Q1019,NULL
2005062214,SBKG,221400Z,15012KT,9999,na,na,SCT020,na,na,26/20,Q1018,NULL
2005062215,SBKG,221500Z,12006KT,9999,na,na,BKN020,na,na,26/20,Q1018,NULL
2005062216,SBKG,221600Z,13006KT,9999,na,na,BKN020,na,na,26/20,Q1017,NULL
2005062217,SBKG,221700Z,15006KT,9999,na,na,SCT020,na,na,26/21,Q1016,NULL
2005062218,SBKG,221800Z,16006KT,9999,na,na,SCT020,na,na,27/21,Q1016,NULL
2005062219,SBKG,221900Z,14006KT,9999,na,na,FEW020,na,na,26/20,Q1016,NULL
2005062220,SBKG,222000Z,16006KT,9999,na,na,FEW020,na,na,25/20,Q1016,NULL
2005062221,SBKG,222100Z,16006KT,9999,na,na,FEW020,na,na,24/20,Q1017,NULL
2005062222,SBKG,222200Z,12004KT,CAVOK,na,na,na,na,na,22/20,Q1018,NULL
2005062223,SBKG,222300Z,12006KT,9999,na,na,SCT015,na,na,21/20,Q1018,NULL
2005062300,SBKG,230000Z,12006KT,9999,na,na,SCT012,na,na,22/20,Q1019,NULL
2005062301,SBKG,230100Z,15004KT,9999,na,na,SCT012,na,na,21/20,Q1019,NULL
2005062302,SBKG,230200Z,16006KT,9999,na,na,FEW012,na,na,21/20,Q1019,NULL
2005062303,SBKG,230300Z,16006KT,9999,na,na,FEW012,na,na,20/19,Q1018,NULL
2005062309,SBKG,230900Z,27004KT,9999,na,na,FEW015,BKN100,na,20/19,Q1017,NULL
2005062310,SBKG,231000Z,24006KT,9999,na,na,SCT015,BKN100,na,20/19,Q1018,NULL
2005062311,SBKG,231100Z,21006KT,9999,na,na,BKN017,BKN090,na,21/20,Q1019,NULL
2005062312,SBKG,231200Z,18006KT,9999,na,na,BKN017,BKN090,na,22/20,Q1020,NULL
2005062313,SBKG,231300Z,16006KT,9999,na,na,BKN017,BKN090,na,22/19,Q1020,NULL
2005062314,SBKG,231400Z,16008KT,9999,na,na,BKN017,BKN090,na,23/20,Q1020,NULL
2005062315,SBKG,231500Z,12006KT,5000,-RA,BR,SCT010,BKN015,BKN090,22/21,Q1019,NULL
2005062316,SBKG,231600Z,12006KT,5000,-RA,BR,SCT010,BKN015,BKN090,22/21,Q1018,NULL
2005062317,SBKG,231700Z,15010KT,5000,-RA,BR,SCT010,BKN015,BKN090,22/21,Q1018,NULL
2005062318,SBKG,231800Z,12006KT,9999,na,na,SCT010,SCT015,BKN090,22/21,Q1017,NULL
2005062319,SBKG,231900Z,15006KT,8000,na,na,SCT010,SCT015,BKN090,22/21,Q1016,NULL
2005062320,SBKG,232000Z,13010KT,9999,na,na,SCT010,BKN015,na,22/20,Q1016,NULL
2005062321,SBKG,232100Z,12006KT,9999,na,na,SCT010,BKN012,na,21/21,Q1017,NULL
2005062322,SBKG,232200Z,15002KT,8000,na,na,SCT012,BKN015,na,21/21,Q1018,NULL
2005062323,SBKG,232300Z,17002KT,5000,-RA,na,SCT014,SCT017,BKN080,21/20,Q1018,NULL
2005062400,SBKG,240000Z,18003KT,9000,-RA,na,SCT014,SCT017,BKN080,21/21,Q1019,NULL
2005062401,SBKG,240100Z,19004KT,9999,na,na,SCT015,SCT018,BKN080,21/21,Q1019,NULL
2005062402,SBKG,240200Z,19004KT,9999,na,na,SCT018,BKN090,na,21/21,Q1019,NULL
2005062403,SBKG,240300Z,18004KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2005062409,SBKG,240900Z,00000KT,9999,na,na,SCT010,na,na,20/19,Q1017,NULL
2005062410,SBKG,241000Z,20002KT,9999,na,na,SCT010,SCT015,na,20/19,Q1018,NULL
2005062411,SBKG,241100Z,15004KT,9999,na,na,SCT015,na,na,22/20,Q1019,NULL
2005062412,SBKG,241200Z,18006KT,9999,na,na,BKN018,na,na,23/20,Q1019,NULL
2005062413,SBKG,241300Z,15006KT,9999,na,na,SCT010,BKN015,na,24/21,Q1019,NULL
2005062414,SBKG,241400Z,15005KT,9999,na,na,BKN018,na,na,24/20,Q1019,NULL
2005062415,SBKG,241500Z,18006KT,9999,na,na,BKN020,SCT300,na,25/20,Q1018,NULL
2005062416,SBKG,241600Z,14007KT,9999,na,na,BKN020,SCT300,na,26/21,Q1017,NULL
2005062417,SBKG,241700Z,13008KT,6000,RA,na,BKN020,SCT300,na,26/21,Q1016,NULL
2005062417,SBKG,241730Z,12008KT,4000,-RA,na,BKN010,BKN015,na,21/20,Q1017,NULL
2005062418,SBKG,241800Z,12008KT,4500,-RA,BR,SCT009,BKN015,BKN300,21/21,Q1017,NULL
2005062419,SBKG,241900Z,12006KT,7000,na,na,SCT008,SCT012,BKN100,22/21,Q1017,NULL
2005062420,SBKG,242000Z,12004KT,9999,RA,na,SCT008,SCT012,BKN100,22/21,Q1017,NULL
2005062421,SBKG,242100Z,13003KT,9999,na,na,FEW012,BKN100,na,21/21,Q1017,NULL
2005062422,SBKG,242200Z,12003KT,9999,na,na,FEW006,SCT012,na,21/20,Q1018,NULL
2005062423,SBKG,242300Z,13004KT,4000,-RA,na,BKN012,BKN017,BKN070,21/20,Q1018,NULL
2005062500,SBKG,250000Z,11007KT,3000,-RA,na,BKN008,BKN013,OVC070,20/20,Q1018,NULL
2005062501,SBKG,250100Z,09003KT,6000,na,na,SCT008,BKN013,OVC070,20/20,Q1018,NULL
2005062502,SBKG,250200Z,16001KT,7000,na,na,FEW008,BKN012,BKN070,20/20,Q1019,NULL
2005062503,SBKG,250300Z,20002KT,7000,na,na,BKN012,BKN080,na,20/20,Q1018,NULL
2005062509,SBKG,250900Z,00000KT,CAVOK,na,na,na,na,na,20/20,Q1017,NULL
2005062510,SBKG,251000Z,00000KT,9000,na,na,FEW008,BKN090,na,21/20,Q1017,NULL
2005062511,SBKG,251100Z,00000KT,9999,na,na,SCT015,BKN090,na,22/21,Q1018,NULL
2005062512,SBKG,251200Z,14004KT,9999,na,na,BKN015,SCT090,na,25/21,Q1018,NULL
2005062513,SBKG,251300Z,00000KT,9999,na,na,BKN018,na,na,25/21,Q1018,NULL
2005062514,SBKG,251400Z,15006KT,9999,na,na,BKN022,na,na,26/20,Q1018,NULL
2005062515,SBKG,251500Z,10008KT,9999,na,na,SCT023,na,na,27/20,Q1017,NULL
2005062516,SBKG,251600Z,12007KT,9999,na,na,SCT023,na,na,27/20,Q1016,NULL
2005062517,SBKG,251700Z,12006KT,9999,na,na,SCT025,na,na,27/21,Q1015,NULL
2005062518,SBKG,251800Z,10005KT,9999,na,na,FEW030,na,na,27/19,Q1015,NULL
2005062519,SBKG,251900Z,11008KT,9999,na,na,FEW030,na,na,26/19,Q1015,NULL
2005062520,SBKG,252000Z,12004KT,9999,na,na,FEW023,na,na,25/20,Q1016,NULL
2005062521,SBKG,252100Z,10005KT,9999,na,na,FEW023,na,na,23/20,Q1016,NULL
2005062522,SBKG,252200Z,12004KT,CAVOK,na,na,na,na,na,23/20,Q1016,NULL
2005062523,SBKG,252300Z,13006KT,CAVOK,na,na,na,na,na,22/20,Q1017,NULL
2005062500,SBKG,250000Z,11007KT,3000,-RA,na,BKN008,BKN013,OVC070,20/20,Q1018,NULL
2005062501,SBKG,250100Z,09003KT,6000,na,na,SCT008,BKN013,OVC070,20/20,Q1018,NULL
2005062502,SBKG,250200Z,16001KT,7000,na,na,FEW008,BKN012,BKN070,20/20,Q1019,NULL
2005062503,SBKG,250300Z,20002KT,7000,na,na,BKN012,BKN080,na,20/20,Q1018,NULL
2005062509,SBKG,250900Z,00000KT,CAVOK,na,na,na,na,na,20/20,Q1017,NULL
2005062510,SBKG,251000Z,00000KT,9000,na,na,FEW008,BKN090,na,21/20,Q1017,NULL
2005062511,SBKG,251100Z,00000KT,9999,na,na,SCT015,BKN090,na,22/21,Q1018,NULL
2005062512,SBKG,251200Z,14004KT,9999,na,na,BKN015,SCT090,na,25/21,Q1018,NULL
2005062513,SBKG,251300Z,00000KT,9999,na,na,BKN018,na,na,25/21,Q1018,NULL
2005062514,SBKG,251400Z,15006KT,9999,na,na,BKN022,na,na,26/20,Q1018,NULL
2005062515,SBKG,251500Z,10008KT,9999,na,na,SCT023,na,na,27/20,Q1017,NULL
2005062516,SBKG,251600Z,12007KT,9999,na,na,SCT023,na,na,27/20,Q1016,NULL
2005062517,SBKG,251700Z,12006KT,9999,na,na,SCT025,na,na,27/21,Q1015,NULL
2005062518,SBKG,251800Z,10005KT,9999,na,na,FEW030,na,na,27/19,Q1015,NULL
2005062519,SBKG,251900Z,11008KT,9999,na,na,FEW030,na,na,26/19,Q1015,NULL
2005062520,SBKG,252000Z,12004KT,9999,na,na,FEW023,na,na,25/20,Q1016,NULL
2005062521,SBKG,252100Z,10005KT,9999,na,na,FEW023,na,na,23/20,Q1016,NULL
2005062522,SBKG,252200Z,12004KT,CAVOK,na,na,na,na,na,23/20,Q1016,NULL
2005062523,SBKG,252300Z,13006KT,CAVOK,na,na,na,na,na,22/20,Q1017,NULL
2005062600,SBKG,260000Z,12004KT,CAVOK,na,na,na,na,na,22/20,Q1018,NULL
2005062701,SBKG,270100Z,13005KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2005062702,SBKG,270200Z,15005KT,CAVOK,na,na,na,na,na,20/19,Q1017,NULL
2005062703,SBKG,270300Z,12002KT,9999,na,na,SCT015,na,na,19/19,Q1017,NULL
2005062704,SBKG,270400Z,12002KT,9999,na,na,BKN015,na,na,20/19,Q1017,NULL
2005062705,SBKG,270500Z,00000KT,9999,na,na,SCT015,SCT100,na,19/19,Q1017,NULL
2005062706,SBKG,270600Z,00000KT,9999,na,na,SCT017,SCT100,na,19/19,Q1016,NULL
2005062709,SBKG,270900Z,00000KT,9999,na,na,SCT010,na,na,19/19,Q1017,NULL
2005062710,SBKG,271000Z,00000KT,9999,na,na,FEW010,SCT015,na,20/19,Q1018,NULL
2005062711,SBKG,271100Z,19004KT,9999,na,na,FEW010,SCT015,na,22/19,Q1018,NULL
2005062712,SBKG,271200Z,12006KT,9999,na,na,SCT018,na,na,24/20,Q1019,NULL
2005062713,SBKG,271300Z,15008KT,9999,na,na,SCT010,BKN018,BKN100,25/19,Q1019,NULL
2005062713,SBKG,271342Z,12010KT,3000,-RA,BR,SCT005,BKN010,OVC070,23/21,Q1018,NULL
2005062714,SBKG,271400Z,12005KT,6000,na,na,SCT006,SCT010,BKN070,23/21,Q1018,NULL
2005062715,SBKG,271500Z,13006KT,6000,-RA,na,BKN010,BKN015,BKN070,23/21,Q1018,NULL
2005062715,SBKG,271530Z,14006KT,9999,na,na,BKN017,BKN070,na,24/21,Q1017,NULL
2005062716,SBKG,271600Z,12006KT,5000,-RA,na,SCT010,BKN017,BKN070,24/21,Q1017,NULL
2005062717,SBKG,271700Z,13006KT,9999,na,na,BKN020,BKN090,na,24/21,Q1016,NULL
2005062718,SBKG,271800Z,14006KT,9999,na,na,BKN020,BKN090,na,24/21,Q1016,NULL
2005062719,SBKG,271900Z,13006KT,9999,na,na,BKN020,BKN090,na,24/21,Q1016,NULL
2005062720,SBKG,272000Z,12006KT,9999,na,na,SCT020,BKN090,na,23/21,Q1017,NULL
2005062721,SBKG,272100Z,15006KT,9999,na,na,SCT013,BKN090,na,22/21,Q1017,NULL
2005062722,SBKG,272200Z,10006KT,9999,na,na,SCT012,na,na,22/20,Q1018,NULL
2005062723,SBKG,272300Z,11004KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2005062800,SBKG,280000Z,13006KT,9000,-RA,na,BKN015,na,na,21/21,Q1019,NULL
2005062801,SBKG,280100Z,14004KT,9999,na,na,SCT009,na,na,21/20,Q1019,NULL
2005062802,SBKG,280200Z,12004KT,9999,na,na,SCT007,BKN012,na,21/21,Q1018,NULL
2005062803,SBKG,280300Z,14006KT,9999,na,na,SCT012,na,na,21/20,Q1018,NULL
2005062808,SBKG,280800Z,14002KT,3000,BR,na,BKN010,na,na,19/19,Q1017,NULL
2005062809,SBKG,280900Z,16002KT,6000,na,na,SCT015,na,na,20/19,Q1018,NULL
